"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000078902",952.47679017091,-0.478044689553594,0.135756631176216,0.00036391035018435,0.000930676604370811
"ENSG00000078967",421.45951575247,-0.118154542202658,0.165765256844937,0.468866371953705,0.55071048134373
"ENSG00000079101",124.942349192648,-0.727217738094685,0.455679016756974,0.0850679953114764,0.129055981036577
"ENSG00000079102",187.860581316415,-2.75983475592398,0.473879369082047,2.06449656426944e-09,1.27568257688815e-08
"ENSG00000079112",14.8133661984831,0.720189368675828,0.478479651206151,0.0630453333017111,0.0987822337492917
"ENSG00000079134",727.94382795605,0.190989291020307,0.291479528722858,0.507198533227877,0.587135515134126
"ENSG00000079150",456.83275965475,-3.78515505706932,0.31075213763448,1.0036353513713e-34,3.3972206105485e-32
"ENSG00000079156",39.3438624654833,-2.09885164573573,0.374375885003764,1.48733493735465e-08,7.9040888860856e-08
"ENSG00000079215",770.587865881066,0.106919835798477,0.349347616221582,0.743969140802069,0.789301302112097
"ENSG00000079246",5481.80997695712,-0.0722674522835252,0.15572203995647,0.572338620429274,0.647565270443206
"ENSG00000079257",613.988045259722,-0.384397486810735,0.331858901345117,0.216896873513029,0.289432544496105
"ENSG00000079263",88.3737021668512,1.59677965109613,0.436867038441011,3.70761037486309e-05,0.000113565470546612
"ENSG00000079277",788.513011755251,0.959395691202351,0.233357488057166,2.21039044406961e-05,7.0449581165838e-05
"ENSG00000079308",3982.90791676048,-2.33256334010258,0.275467066361716,5.75028654771917e-18,1.29761551010734e-16
"ENSG00000079313",612.989726756617,-0.473315736776571,0.16810898281771,0.00416955007965861,0.00871299410284213
"ENSG00000079332",2315.6078303061,-0.379976446362759,0.125715522516726,0.00231614878652445,0.00509818223472719
"ENSG00000079335",166.373315698554,-0.725958524511348,0.241972260833342,0.00218465638190353,0.00483111201450507
"ENSG00000079337",2363.9358471891,0.763278112487037,0.411857277612046,0.0462871729398916,0.0751821410567417
"ENSG00000079385",138.07398711003,2.33947429309628,0.482321039002255,1.083210924022e-07,5.055574985661e-07
"ENSG00000079387",385.901588280438,-0.478973057416798,0.1805500410998,0.00674183172199364,0.0134678406448509
"ENSG00000079393",2.10253682689716,2.4956370893259,0.992479584490416,0.000509106488963831,0.00126696145683448
"ENSG00000079432",2388.6068186383,-0.804183163113607,0.255464966220277,0.0011698718998453,0.00273449341196283
"ENSG00000079435",321.063090473084,0.499616110523264,0.518006574944567,0.955347147585253,0.965353060333186
"ENSG00000079459",1773.34296641976,0.0305920805766046,0.248465642439471,0.898559183178538,0.918614049002231
"ENSG00000079462",805.839472111357,1.6533596068893,0.314453072691084,4.92433733591242e-08,2.42166808509005e-07
"ENSG00000079482",875.6170815978,0.697832085195985,0.292123853177043,0.0122427234514237,0.0230117110633772
"ENSG00000079557",0.466668461436964,-0.100402353320135,1.00648513904805,0.705343540367422,0.760728835377101
"ENSG00000079616",1095.74698932541,1.30657566537893,0.26269940577099,3.75759536319473e-07,1.61140083741383e-06
"ENSG00000079689",1.7625781780884,-1.00363127484535,1.52592286440685,0.243779783147694,0.3190384042754
"ENSG00000079691",372.064234649674,-0.493115966591567,0.198308010183607,0.0108532529373316,0.0206826348499244
"ENSG00000079739",1446.22680345071,-0.651976450342633,0.214919085803146,0.00175139243656825,0.00394864059050627
"ENSG00000079785",2008.3063827138,-0.262760967741324,0.144096460268802,0.0539884945633826,0.0860979178252268
"ENSG00000079805",2644.22642275526,0.545991736661644,0.168369382662961,0.00158868985662555,0.00361610726312615
"ENSG00000079819",2037.58418763823,-2.63065125347691,0.28769741265349,9.15981904153832e-21,3.0693078201101e-19
"ENSG00000079841",9.41951643395085,-1.9347131161703,0.71823255748349,0.00535177099602391,0.0109150550001627
"ENSG00000079931",374.136496628857,1.75744657645676,0.555178521846216,0.000218722637529643,0.000581484264390908
"ENSG00000079950",1263.09361256367,-0.940570941880526,0.164695526409538,7.8146047670822e-09,4.35693667792849e-08
"ENSG00000079974",619.513491412204,-0.742447106647552,0.159176103283668,2.43805735937888e-06,9.17130222719073e-06
"ENSG00000079999",1542.58219366429,0.171634911123262,0.203399272502146,0.391382451083406,0.474232431172595
"ENSG00000080007",30.2058988812744,-0.598849648474053,0.637906439722945,0.306119344104735,0.386441809172924
"ENSG00000080031",60.3526483412055,0.95798463199637,0.574607037766592,0.0381332636039459,0.0632997595739675
"ENSG00000080166",10.5068662021291,-0.911093030634931,0.619896019593802,0.135720596165113,0.193343036308829
"ENSG00000080189",1473.21727450842,0.603403365331575,0.172598645375475,0.000574885904321418,0.00141514191978344
"ENSG00000080200",377.283763944566,-0.684161783207211,0.254216875536089,0.00540531254810626,0.0110130072330371
"ENSG00000080224",38.7085534673533,-2.52372169587057,0.553956470141305,2.06726660077746e-06,7.89244528467342e-06
"ENSG00000080293",4.64687317833006,-3.60184360820873,0.812783832815236,1.69922393194621e-05,5.51612502355297e-05
"ENSG00000080298",344.058553543079,-1.0299218752169,0.25347614007215,3.10947648765512e-05,9.65775348910738e-05
"ENSG00000080345",1293.07720010655,-0.820849876881047,0.159792992357297,1.985916142471e-07,8.88258259379358e-07
"ENSG00000080371",1384.77185671775,-0.403820268500885,0.176277814354928,0.0162469811710297,0.0297105082837316
"ENSG00000080493",76.1786466099374,-1.93526657182081,0.491738858944619,3.53136605423172e-05,0.000108616835775546
"ENSG00000080503",2278.59845813256,-3.11970046381273,0.254287168592437,5.02219246785226e-35,1.82360374137232e-32
"ENSG00000080511",0.378661861944927,0.540056823301195,1.13584983693222,0.126589861994029,0.181918841036393
"ENSG00000080546",500.086266085055,-2.13031796508205,0.257104339299933,3.26773790301563e-17,6.59858378777808e-16
"ENSG00000080561",87.6668528564407,-1.69058784463043,0.295783180965266,5.0338322902091e-09,2.89463474424895e-08
"ENSG00000080572",13.6336099105976,-0.184783451279143,0.363643056606482,0.698678307970906,0.755089804020075
"ENSG00000080573",572.871580340202,-0.601772088403281,0.416691458611861,0.124850146030216,0.179780969526963
"ENSG00000080603",2558.70582658738,0.0511486231201133,0.173983975658157,0.767822001775081,0.810088921625555
"ENSG00000080608",700.198476707352,0.0431289661453776,0.148990350295445,0.785924349245611,0.824997274046615
"ENSG00000080618",3.58614689621033,1.28214271082802,0.914133176542495,0.00955903468008241,0.0184483457282495
"ENSG00000080644",15.032634222735,1.64318460654226,0.743535231696295,0.0017016405515862,0.00384907276653393
"ENSG00000080709",35.3181597187826,-0.321698353007236,0.2456078491105,0.20269522770259,0.273090898768699
"ENSG00000080802",541.917882663396,-0.778622087082462,0.161549818575903,1.10858995130369e-06,4.41468592572002e-06
"ENSG00000080815",1293.78393409006,-0.0822465699478322,0.115698249998824,0.472052164066764,0.553963671910762
"ENSG00000080819",471.670663930681,0.170496172487156,0.14524593267058,0.239984386440763,0.315020913737905
"ENSG00000080822",1219.94839023372,-1.18830316418801,0.164736722467799,2.92012095143983e-13,3.26344350986037e-12
"ENSG00000080823",341.275786642682,-0.412234739192162,0.230056189649492,0.0636983497992132,0.0997193496778307
"ENSG00000080824",22272.1994251244,0.475924043505682,0.196338498743449,0.0134222407472702,0.0249586191772564
"ENSG00000080839",244.144211036774,-0.695342813897992,0.213924478173767,0.000925303603769608,0.00220331921675007
"ENSG00000080845",1781.31738272833,-0.148860546717995,0.148572439197063,0.267198647700973,0.344650532405614
"ENSG00000080854",52.513465461183,0.907016218130856,0.522433136927694,0.035419049358972,0.0593168834170256
"ENSG00000080986",325.903126835186,2.47633699515954,0.321674872615509,1.53535646793357e-15,2.43547291668796e-14
"ENSG00000081014",268.185653378679,-0.284941695967244,0.154328956311139,0.0627931615428844,0.0984257302545282
"ENSG00000081019",524.69327605047,-1.74833039965678,0.167049306699742,7.73253488465248e-26,5.962411358355e-24
"ENSG00000081026",312.645583064872,-1.04927456863196,0.232947201887167,3.7443205129976e-06,1.36980811439961e-05
"ENSG00000081041",502.255040722058,2.42584023234585,0.694830027883331,3.49893398705014e-05,0.000107685638242223
"ENSG00000081051",3.05844284044975,-2.22952012461875,0.878760017040304,0.0129041875949687,0.0241075332515547
"ENSG00000081052",91.49291834187,-1.3014708966311,0.568711130163001,0.0115618688532722,0.0218823050482087
"ENSG00000081059",255.627466275805,0.73325764941834,0.268916737465673,0.00429192088974538,0.0089397113150923
"ENSG00000081087",537.534832050756,-0.0341926458813936,0.244405025453479,0.86700905163942,0.89336193148709
"ENSG00000081138",19.1503984268069,0.833443320770175,0.375883107451424,0.0120742608290982,0.022731509675366
"ENSG00000081148",228.997767786119,0.0119063191775891,0.544941685701473,0.925027854110957,0.940330412015164
"ENSG00000081154",2485.48365606532,-0.931782645556431,0.142578231955529,2.11828324178183e-11,1.77898379401282e-10
"ENSG00000081177",454.790980372153,-1.05714854554341,0.173407476561604,5.26945233875388e-10,3.58311994066237e-09
"ENSG00000081181",83.1484240709181,-0.019977649506028,0.318152145888631,0.968641358945992,0.97523374569018
"ENSG00000081189",681.310725825983,-2.51993197717725,0.399137785492297,4.68928356088118e-11,3.72216542107941e-10
"ENSG00000081237",1100.31661048676,2.28675441354923,0.46903819751158,8.98319898088044e-08,4.24021429560774e-07
"ENSG00000081248",0.980437533659972,-0.0652139681445278,0.816051304032354,0.204272276911132,0.274974497316811
"ENSG00000081277",37.0734149002757,3.512110287767,0.641175721630177,2.69006421980167e-09,1.62513830087207e-08
"ENSG00000081307",721.967669927065,-0.0580187150922443,0.166569851142438,0.68599435908562,0.744807727807922
"ENSG00000081320",923.457995294588,1.62860579067721,0.272166046355747,5.03365832090838e-10,3.43213350381909e-09
"ENSG00000081377",460.977591828696,-1.08891010438831,0.18911320216507,4.66022671619975e-09,2.69375941387048e-08
"ENSG00000081386",198.530747879842,-2.22871612587016,0.19097871562725,6.85828505751015e-32,1.42673761337016e-29
"ENSG00000081479",163.668125284069,0.871035718831007,0.737549222556034,0.0997108037770477,0.147832579435891
"ENSG00000081665",567.405702533889,-0.474607117196085,0.208811146792748,0.0194589339171587,0.0348376843800607
"ENSG00000081692",519.723305218095,0.117914064696332,0.16807688181168,0.483054437347874,0.5642887323511
"ENSG00000081721",360.974210433861,0.140392468944434,0.143343203722793,0.321956085461934,0.40310605294247
"ENSG00000081760",791.733516635319,0.695833282046891,0.203195154774551,0.000534067090494232,0.00132478622087446
"ENSG00000081791",976.655290818615,-0.291103856591793,0.15602836770808,0.0478904232852051,0.0774617027155447
"ENSG00000081800",9.99684001055883,2.69428536908237,1.19781366895488,0.000521740266761247,0.00129583222355761
"ENSG00000081803",316.127150246839,-1.90577649878088,0.351369433420564,2.03858585218868e-08,1.062992116294e-07
"ENSG00000081818",69.4999232000267,-3.38992931081614,0.362056007612812,5.65412032760106e-21,1.95360617755226e-19
"ENSG00000081842",65.1442069086737,0.12072574783525,0.583840028679627,0.727914486434147,0.777846872950739
"ENSG00000081853",133.496806667803,-3.11969713894746,0.551792375012434,3.4253473190895e-09,2.02992550125668e-08
"ENSG00000081870",504.594878314471,0.271258768246406,0.166547000520917,0.10104980586413,0.14959715885193
"ENSG00000081913",174.20780635953,-1.77031835691097,0.243543736042045,1.48630465265766e-13,1.74195951984895e-12
"ENSG00000081923",662.178256580915,0.421311922439978,0.342516009380578,0.205406687972275,0.276129305701017
"ENSG00000081985",22.861837761667,1.99947048223809,0.517031094919388,6.57520039987764e-06,2.30172352648477e-05
"ENSG00000082014",1461.92706380451,-0.531887939829207,0.332718304673984,0.0918006800371365,0.137763103473223
"ENSG00000082068",611.207007466451,-0.0128544115604778,0.144126377439592,0.87459950115509,0.899373446588577
"ENSG00000082074",305.815245839394,2.46067440104249,0.471849993246506,1.02436902786161e-08,5.59105598672431e-08
"ENSG00000082126",12.2019295255428,0.566082194357791,0.38310726122477,0.0772728988977569,0.118435691779517
"ENSG00000082146",298.657393279245,-0.217144358999212,0.22204527838281,0.0122792519218224,0.0230738558647643
"ENSG00000082153",3313.61604528483,0.0755392518607121,0.127661047525052,0.552592106671232,0.629934183591026
"ENSG00000082175",367.99462732153,-7.87517145380625,0.60118380948509,5.72275090542294e-39,4.39573301277698e-36
"ENSG00000082196",686.475187506664,0.429674891750454,0.452190412110968,0.274210722108817,0.352420511695423
"ENSG00000082212",724.748039887979,0.540235658017622,0.20933274076081,0.00899480716809154,0.0174691523829579
"ENSG00000082213",461.225054515041,0.591450217179697,0.181902539831189,0.00092146962761756,0.00219497494431659
"ENSG00000082258",916.482301659356,-0.564910225354595,0.200393226235409,0.00374432599475023,0.00789213028402711
"ENSG00000082269",305.667995367974,-0.969557631527567,0.172991836569243,1.38219481137456e-08,7.38464755964721e-08
"ENSG00000082293",2.01632744614357,1.79438687564625,1.08335319192136,0.00265482442100219,0.00577617371302263
"ENSG00000082397",688.419726871274,-0.0389791237914998,0.425715196927363,0.90419826001265,0.923244718580328
"ENSG00000082438",446.383768942936,-1.04015552366763,0.313383832515893,0.000528340535266816,0.0013113955791466
"ENSG00000082458",783.065389988938,-0.740924326784477,0.223086491154715,0.000566770869956712,0.00139654300356638
"ENSG00000082482",74.8846219319576,-0.736565501537624,0.444793738265165,0.0826062195201902,0.125837437836592
"ENSG00000082497",171.899623170261,-2.41877858028449,0.315771799527979,6.43709348335149e-15,9.26190158184529e-14
"ENSG00000082512",602.251418772061,0.443300787685186,0.252232192669836,0.0714691575384946,0.11051840191273
"ENSG00000082515",480.100846990533,0.1950042032102,0.16518733462745,0.233487551981477,0.307909396501723
"ENSG00000082516",449.259053129537,-1.17663240087319,0.167427285477622,8.62172156645244e-13,9.10546808057227e-12
"ENSG00000082556",19.7380275640297,1.85144027895309,0.570804648934992,0.0324395319914866,0.0549351219708284
"ENSG00000082641",4559.7633064106,-1.83515049004236,0.186886810186189,2.64341971520712e-23,1.29709422929733e-21
"ENSG00000082684",299.585859840419,1.13915337157411,0.607385696746738,0.0165697377705977,0.0302232380141207
"ENSG00000082701",1089.49892117298,-0.271458657356483,0.173473280308736,0.103674648778274,0.153051922734395
"ENSG00000082781",5010.69828421295,0.238243855327297,0.250970475113265,0.369655793124695,0.452680134736361
"ENSG00000082805",943.917836573929,-0.843589886095796,0.183254095819883,2.89980084026508e-06,1.0764297877497e-05
"ENSG00000082898",4719.69887326567,-0.355014327621604,0.182971050592679,0.0346713946676904,0.0582193836363793
"ENSG00000082929",3.57124700432471,2.73559778442118,1.06001674296482,0.000220372027539347,0.000585713303432033
"ENSG00000082996",1014.66616990671,-0.27215312393003,0.193653885996124,0.139191865514845,0.197541269627414
"ENSG00000083067",28.3016626674192,-3.05152772885126,0.509976113413981,1.37016730251468e-09,8.7062078264463e-09
"ENSG00000083093",255.974967054604,-0.359330120650587,0.177256569567331,0.0388642918332349,0.0643581071477226
"ENSG00000083097",340.936258632804,-1.6804205180102,0.216190884152193,2.81288141315041e-15,4.27519442176765e-14
"ENSG00000083099",747.85217524745,-0.286733820466052,0.166218745921224,0.0711750873558855,0.110103614994918
"ENSG00000083123",438.504884191645,-0.584173458820044,0.20692720392613,0.00373531001156476,0.00787750490623082
"ENSG00000083168",1207.79534881372,-1.19202481474351,0.202459880979444,2.09885585129034e-09,1.29451050667447e-08
"ENSG00000083223",539.692509157303,-0.119976168117768,0.194110182861523,0.514557756404402,0.593864595073527
"ENSG00000083290",480.641685780802,-1.46117357105024,0.218567443910483,6.45258947899406e-12,5.8923029028345e-11
"ENSG00000083307",596.454515804612,2.12974437688067,0.539875792159138,7.77796132696087e-06,2.69069228582601e-05
"ENSG00000083312",1711.76652108797,-0.947241984076562,0.139774431810774,7.62487275672084e-12,6.87788318990388e-11
"ENSG00000083444",3213.78836306225,-0.157229258579047,0.184782741495321,0.384313789448686,0.467311902647327
"ENSG00000083454",29.8953726951355,3.14080044267561,0.660617970089748,6.09131177045697e-08,2.95696614894984e-07
"ENSG00000083457",234.348571136424,0.130687984007843,0.249136349296886,0.602462593748795,0.673898311849288
"ENSG00000083520",737.216398752526,-0.523589965372206,0.146862942328752,0.000323765065599358,0.000835173356378815
"ENSG00000083535",309.522633616321,-1.35628425091647,0.184725560759986,1.0249641414542e-13,1.23014175895324e-12
"ENSG00000083544",391.913603536404,-1.48594734253747,0.276581471644701,3.33393610391168e-08,1.68263932098105e-07
"ENSG00000083635",186.610594019043,-0.166125505904635,0.16292708994853,0.302057519292714,0.38225655647898
"ENSG00000083642",666.260921016942,-1.70100267031523,0.16119831299443,2.34770546365847e-26,1.96175840228968e-24
"ENSG00000083720",515.178908467182,-1.01610141140722,0.25495159533343,3.83589666468865e-05,0.000117035332687357
"ENSG00000083750",397.720279051076,-0.987999237766566,0.198194921946233,3.87426601463184e-07,1.65680870617157e-06
"ENSG00000083782",420.687004853357,1.54295196867794,0.852004589827398,0.0071900733832868,0.0142708164915147
"ENSG00000083799",839.88366603321,-0.758378916597712,0.166463224772491,2.80186303203221e-06,1.04259375093563e-05
"ENSG00000083807",129.327032331314,0.408468790595739,0.252948866033205,0.0994490841649846,0.147511709734025
"ENSG00000083812",177.776558263063,-0.649361555929043,0.194460297670481,0.00064877851144751,0.00158511813703428
"ENSG00000083814",105.148343092777,-1.64054474653396,0.335819309126156,4.28364725927038e-07,1.8213480820713e-06
"ENSG00000083817",112.585541718203,-0.878925223690495,0.200995712564047,9.40679879064548e-06,3.2146334470907e-05
"ENSG00000083828",148.06865146612,-0.916498045015646,0.234101976545558,6.07887140129581e-05,0.000178846701171595
"ENSG00000083838",298.653485179695,-1.09137334047909,0.166225436637558,3.58091896806325e-11,2.9011980815899e-10
"ENSG00000083842",0.1745910521322,0.0796238304629526,1.02237796141536,0.735714003093279,0.78175256320935
"ENSG00000083844",91.4603582178139,-1.27838737087552,0.284355110183557,4.12297079772194e-06,1.50008835491537e-05
"ENSG00000083845",13553.7972485559,-0.513732015864504,0.24584253576537,0.0233434499039793,0.0409496934477685
"ENSG00000083857",1384.5406813098,-1.26415684614856,0.265652693322102,9.62985757118588e-07,3.86413272160244e-06
"ENSG00000083896",1914.60555120582,-1.09844515607412,0.138039596907438,1.159487369146e-15,1.85843677762559e-14
"ENSG00000083937",876.655581499313,-0.441665141339551,0.151477645117826,0.00274440124966537,0.00595743884315946
"ENSG00000084070",804.945133809241,0.811293750331155,0.265955061005345,0.00155786212633351,0.00355485197954828
"ENSG00000084072",904.937514427729,0.122622821688328,0.164542667796141,0.45205246809143,0.534767198214308
"ENSG00000084073",1217.50704958189,-0.0452902855198774,0.178690524955308,0.752695908738914,0.797162326638641
"ENSG00000084090",3149.1700492717,0.69371979479152,0.171675594831135,6.33368163433867e-05,0.000185768770626197
"ENSG00000084092",734.928223348558,-0.316855855289107,0.176018111714089,0.068444823487082,0.106308257105344
"ENSG00000084093",1249.47051022154,-0.507657079143701,0.237098047726091,0.0254423618234429,0.0441834267805199
"ENSG00000084110",33.2364073740976,2.9521743873902,0.525599252317647,1.42184261845957e-09,9.01734485019249e-09
"ENSG00000084112",1096.8862191379,-0.890529516808085,0.14739168290728,6.35360344338815e-10,4.26513661740856e-09
"ENSG00000084207",10317.15064622,1.56690020552746,0.233179138886492,4.81331868109333e-12,4.49400595512459e-11
"ENSG00000084234",11730.792380067,0.298751138878533,0.206049074843018,0.250494986598353,0.326329770212375
"ENSG00000084444",171.868213430914,-0.495950093801425,0.234641010624389,0.0303133783620078,0.0516763533305725
"ENSG00000084453",86.5293055776241,2.4997229210407,0.528381783189304,1.26421394857006e-07,5.84841713386443e-07
"ENSG00000084463",1631.02539576979,0.0871591225898429,0.187498378005219,0.70814911802037,0.763013004369291
"ENSG00000084623",3160.66820063996,0.19694207884644,0.173875502231465,0.365509960809526,0.448488536945628
"ENSG00000084628",12.6352463838996,1.28048418412063,0.703331255142832,0.0100435181916392,0.019299442105766
"ENSG00000084636",4182.69081288577,-3.42811708877013,0.419595237208233,6.67272410317988e-17,1.26673928768636e-15
"ENSG00000084652",1745.07062135446,-0.20730347606901,0.142454379607068,0.141356189940447,0.200271315926552
"ENSG00000084674",18.5749589277111,-0.225215384350359,0.471231829070714,0.707987800736247,0.762880347928326
"ENSG00000084676",939.694028521257,-1.46432388888883,0.156158244608921,4.63444405320705e-21,1.61244742485362e-19
"ENSG00000084693",824.330425504877,-0.0688055750399451,0.235523376934116,0.764044764401612,0.806999047485963
"ENSG00000084710",49.9523016679067,0.21617676484853,0.365625662769212,0.4802399136311,0.561526423602265
"ENSG00000084731",490.537220238965,-0.915057110370519,0.230434038330816,4.80958312653487e-05,0.00014424415771141
"ENSG00000084733",2991.95829894574,0.43061925378408,0.135500861868685,0.00209425855148628,0.00464870929551323
"ENSG00000084734",17.1727751684681,-3.40918620778104,0.443891069964852,2.38581215588032e-14,3.12234957831494e-13
"ENSG00000084754",3352.67126443981,-0.391253610399198,0.125031967950094,0.00160308229561729,0.00364676865149087
"ENSG00000084764",319.056249830104,-2.27527712807859,0.232210025042589,4.02346496193843e-23,1.92692131306648e-21
"ENSG00000084774",1681.55333838138,0.0718927386605475,0.210158136864658,0.755247264408772,0.799271004054241
"ENSG00000085063",4838.95009077036,-0.201446434641956,0.202262323833262,0.227646037683102,0.301360136455604
"ENSG00000085117",1514.33112743756,1.69255715207612,0.244533836154228,1.27761851541211e-12,1.30313173499976e-11
"ENSG00000085185",333.490963566303,-0.89119806674065,0.201393056240111,6.87948812717514e-06,2.39815425707479e-05
"ENSG00000085224",1501.81379677409,-1.46255906891946,0.164433539264715,2.90988088349839e-19,7.57669245428245e-18
"ENSG00000085231",952.568858914749,-0.0753834366146399,0.152786501268259,0.57831182519948,0.65236474587996
"ENSG00000085265",537.269080910382,4.44356907079809,0.677889191878379,1.14092034634334e-12,1.17632009482823e-11
"ENSG00000085274",551.278638144558,-0.160013142178116,0.172377512907444,0.333715030036531,0.41506027681756
"ENSG00000085276",1802.21427400586,1.73179872709072,0.407993004080259,4.25472411408978e-06,1.5443674169845e-05
"ENSG00000085365",823.973313553484,-0.964670717762062,0.17918151734862,4.56345631973447e-08,2.25977649792752e-07
"ENSG00000085377",712.341894424568,-0.165891551583485,0.174144956494145,0.30394160277009,0.384278727983626
"ENSG00000085382",250.929536013096,-1.28580275904092,0.235990779414532,2.62270325612104e-08,1.34337026745302e-07
"ENSG00000085415",678.26494985452,0.214012187558878,0.171834759779141,0.235766477492748,0.310586564776231
"ENSG00000085433",296.611060698839,-1.33906831275847,0.162073006095539,5.24822890979249e-17,1.01759591803365e-15
"ENSG00000085449",1272.78926892609,-0.246082408808629,0.152435232202855,0.102462869918872,0.151486968844372
"ENSG00000085465",123.232464739433,-4.67796940852073,0.429964618993046,1.53228405981968e-08,8.12566249566088e-08
"ENSG00000085491",899.328144708562,0.101611448405435,0.172093142958511,0.6079254327897,0.678210711164466
"ENSG00000085511",516.710214934757,-1.22734515145581,0.160235738908084,7.95263650722652e-15,1.126397898481e-13
"ENSG00000085514",332.66797869882,3.0695865778632,0.421082927147237,1.17491040152754e-14,1.6171010081948e-13
"ENSG00000085552",974.005434415173,2.67013054915422,0.438077523682455,8.30747721826367e-11,6.34692530703687e-10
"ENSG00000085563",77.549651505924,-2.60807535219616,0.422866498201838,3.28460797991339e-10,2.29440034861316e-09
"ENSG00000085644",338.181791625933,-0.613873841902584,0.194506571144354,0.00135673548651659,0.00313132606046722
"ENSG00000085662",1468.60845868537,-0.2261016170286,0.212769347202833,0.267804829357587,0.345294401749142
"ENSG00000085719",1706.20300761236,-0.644046590722741,0.195329409344195,0.000743703620816207,0.00179667403176739
"ENSG00000085721",1038.97061748548,-0.866215656671614,0.15341008186468,9.72167128281353e-09,5.33970014271367e-08
"ENSG00000085733",5172.20433318816,0.291148552002867,0.196245143579012,0.175537441485141,0.241356981283719
"ENSG00000085741",575.915369108725,2.18949796127437,0.506280950195013,1.66824452778802e-06,6.46671418176523e-06
"ENSG00000085760",853.923876075063,0.84188911901061,0.192008842152158,8.89474539599487e-06,3.04851484989555e-05
"ENSG00000085788",954.58661929641,-1.32242553261235,0.231340223341513,4.43003476636571e-09,2.5748610104508e-08
"ENSG00000085831",195.485916354751,2.52923658885628,0.47573667029755,7.93201822319309e-09,4.42116483213478e-08
"ENSG00000085832",1462.46089458236,-1.27534494358107,0.160757496071799,1.0353415554143e-15,1.67017820704192e-14
"ENSG00000085840",83.9338113506009,1.61110633725973,0.326395469450475,1.54024029024506e-07,7.02125972072222e-07
"ENSG00000085871",728.662095182738,0.995977628144036,0.199648623894287,3.58150340029556e-07,1.54018528008834e-06
"ENSG00000085872",1612.2724428639,-0.0528299747355657,0.242495726865933,0.815850692829668,0.850924199948432
"ENSG00000085978",594.539604173003,0.176151679412575,0.16772302258085,0.29517373787611,0.374660907532973
"ENSG00000085982",889.173911570635,-0.5869663564896,0.158998561206037,0.000188450849446226,0.000507559260187536
"ENSG00000085998",1292.20107701051,0.583846331682908,0.162141460655114,0.000258440593285816,0.000679120669540925
"ENSG00000085999",222.218761231315,3.37784509530941,0.388303028813699,2.05490254711402e-19,5.45724185750187e-18
"ENSG00000086015",1288.47358626516,-1.28924507750693,0.23431863709708,1.86336166013972e-08,9.77493977269515e-08
"ENSG00000086061",4494.0420999248,0.381928849911164,0.170411291907108,0.0231332990549333,0.0406438388020408
"ENSG00000086062",3070.23694093034,0.450414741858697,0.208795133758996,0.033175191929987,0.0560146903985263
"ENSG00000086065",1481.99157314801,0.354633921668964,0.156466668220327,0.0277726044208027,0.0477988894759432
"ENSG00000086102",851.3107067295,-0.736046972893795,0.142455522366328,1.94381291151494e-07,8.70986934167934e-07
"ENSG00000086159",11.6163983447798,0.0869902208157813,0.609432445986393,4.94249508221542e-05,0.000147941500729802
"ENSG00000086189",502.170501909974,-0.816694308738682,0.162432511059391,3.85288239981736e-07,1.64837006012752e-06
"ENSG00000086200",345.5497371982,-0.717790922403907,0.179822999198187,4.78503003949448e-05,0.000143658801741949
"ENSG00000086205",130.435888213872,0.467564133487764,0.43739805919556,0.204130139147396,0.274820210928451
"ENSG00000086232",2645.76020737551,0.29693686370691,0.181419140441122,0.0969142779408409,0.144255425561343
"ENSG00000086288",14.4266742561671,1.84658734522318,0.607415718142762,0.000143064539124391,0.000395069401390101
"ENSG00000086289",475.585546231206,-3.01734136721492,0.33276679349487,2.74589727654868e-20,8.42370422579934e-19
"ENSG00000086300",368.566711876238,2.5470128016245,0.349356821488263,2.12462985614547e-14,2.79887749716894e-13
"ENSG00000086475",1328.16848659322,-0.30075102787109,0.170964209045128,0.0632247174366026,0.099024455487914
"ENSG00000086504",962.226367494582,0.779373492103527,0.197518726856944,6.85462917131681e-05,0.000199699196470267
"ENSG00000086506",2.41375893813712,4.25344192812285,0.857182911754415,0.130199093803124,0.186381342007182
"ENSG00000086544",912.9249175905,1.79811330493148,0.283125490257442,6.65822193008482e-11,5.17398249672077e-10
"ENSG00000086548",128.237533874193,6.24043675354988,1.04233038797552,2.078680968351e-11,1.74940318663876e-10
"ENSG00000086570",319.620344953587,1.2254820218016,0.606616978805571,0.0121243598800415,0.0228192998929703
"ENSG00000086589",1079.48497425077,-0.308716366726081,0.133950304081932,0.020216147525672,0.0360479180567138
"ENSG00000086598",4631.4028462397,-0.119542304794149,0.157417972245877,0.441478120367238,0.524463716724413
"ENSG00000086619",268.325777511473,-0.318672518332004,0.202756377229396,0.100555347289431,0.148975581655581
"ENSG00000086666",1146.07810593647,-0.138663988873393,0.148041779947351,0.29364600435973,0.373077444689112
"ENSG00000086696",4.34416199936501,-2.24914717821143,0.82444362988224,0.71559527808677,0.768713533358662
"ENSG00000086712",485.346357536668,-1.17464713233536,0.202900213554528,3.34328905430952e-09,1.98421473116242e-08
"ENSG00000086717",18.4378953964478,-0.109407120700506,0.558187040017795,0.926003843621113,0.941226728468915
"ENSG00000086730",327.796416786019,1.70632649187764,0.299062314252898,2.08296192139116e-09,1.28550162336536e-08
"ENSG00000086758",3954.46844677212,-1.35958554288023,0.191902158670585,6.54480214372473e-13,7.00837767358319e-12
